id,text,category
17395,Go to the Stefan Molyneux channel for a good video on Floyd's death.,NHS
17396,Change means God comes first God's holy word Holy Scripture is firm you will never change versus are the scriptures to suit other people's lifestyles,NHS
17397,Mom... Dad... I totally love Doctor Who. Also I'm not straight and not cis.,NHS
17398,@Stephen Jarrell how?,NHS
17399,@Emily M that's a false narrative. Harvard found white people are just as likely to be shot by police when context is taken into account.,NHS
17400,Her way of saying she outlived Prince and Michael Jackson.,NHS
17401,Those who don’t learn from History are doomed to repeat it.,NHS
17402,They are privileged nerds look at them nAll hippys  in love with the antifa group nShame full. Its England not u.s nWhy no protests for April Jones R.I.P nWHY no protests  or Emily Jones R.I.P,NHS
17403,I got this and i can agree,NHS
17404,Do u know what ur grandmother did in the military and in which time periof,NHS
17405,Edward and you do your research. Once again,NHS
17406,Really don't wanna get involved or anything but the girl who doesn't agree with homosexuality has cuffed jeans and pixie cut and i'll leave it at that,NHS
17407,Apple cider Vinegar I bet any doctor will tell us,NHS
17408,Generally taking about all races,NHS
17409,Ummm I pictured my mom and dad so I’m not watching this video.,NHS
17410,Do not cherry pick scripture. That sermon was much longer than four words.,NHS
17411,People who disliked this are the true evil.,NHS
17412,Grim6 I hope you mean that as a joke that this channel has turned itself into....,NHS
17413,Kids meet person who suffers from bulimiaanorexia,NHS
17414,Kay Muldoon she’s very young at heart 60 isn’t old nowadays as people live until there 90s or older my grandmother was 95 when she passed 60 would be a youngster to her,NHS
17415,#Blacklivesmatter doesn't mean that other lives dont. Therefore,NHS
17416,he needs to be president,NHS
17417,I am bisexual and I am scared to tell my parents because I am only ten years old so they wouldn’t understand me. the only one who knows this secret is Kanta/Diya  she is also bisexual. she is my dad’s another wife that no one knows about except me,HS
17418,Maybe just say which lives dont matter?,NHS
17419,You'll be waiting forever because he doesn't do reaction videos anymore. Just crappy,NHS
17420,Agartha lartey my name is Julie and everyone calls me Jules,NHS
17421,My 95 year old aunt graduated from OSU in the 1940s with a PhD in physics and electrical engineering. She had a very successful career with Raytheon. She would tell you to shut up and do your job. She despises feminists to this day. It's heartening that businesses have started using personality tests in their hiring process to weed this kind of crap out of their work environment.,NHS
17422,OOMG OMG OMG IGUCHJFYUC CANTBREATHE DOCTOR WHO METAPHOR I LOST IT JHCYHNBNJHXCHSGDDGFJ IM SO HAPPY,NHS
17423,@Fun son Dowdy bolloc.. By saying all lives matter,NHS
17424,Think outside the Box,NHS
17425,When I saw the video,NHS
17426,People quickly forget how hard the ones before them may have had to fight,NHS
17427,@M.K. Lee Except it's not is it? It's not white people being treated as nothing. For most of history white lives have been put above others,NHS
17428,Waiting on the BANKSY response.......nHe is from Bristol...........,NHS
17429,The title said survivor and now I'm scared if people died there,NHS
17430,Anna Thompson not true because black people dint choose their skin.,NHS
17431,Wow....... she is soooooooo real right now!,NHS
17432,One white man on a panel with 3 black men .  The white man is totally out numbered theses days,NHS
17433,Yall say he is a survivor like he was in war or had cancer.  smh dramatic,NHS
17434,@GmV-arts Sir can you please explain me the specificity of Police brutality to black people,NHS
17435,Why worry about a killer virus... A statue which stood for 125 years is clearly more important!,NHS
17436,thomas name one white kid that has got shot by the police in a America by a black police man for no reason,NHS
17437,Kimberly Childs “Do not think that I have come to abolish the law and the prophets. I have come not to abolish but to fulfill” (Matt 5,NHS
17438,Normally I would go and buy what I like from wherever... it is ridiculous but thanks to BLMs biased and racist agenda I feel compelled to check ownership of brands before making purchase and make sure that as a white person I only buy from white owned brands.,NHS
17439,anonymous guy nope- I am a youth leader at my church. ‍,NHS
17440,How is it that this disgusting monument survived so long?,NHS
17441,Defcon 1 Who runs the school system? Leftist lunatics,NHS
17442,Oh cry me a river where was the government when they were causing me mental disorder at Forget Properties I was not attacked there because I was a poor little white girl,NHS
17443,@Brutal Honesty Enjoy your day.,NHS
17444,Love You Madonna Your Looking Great <3 As Always!! I am in Windsor Ontario Canada XOXO,NHS
17445,Cill Blintonnsur·vi·vorn/sərˈvīvər/n Learn to pronouncennounna person who survives,NHS
17446,BLM is fighting racism with racism. If you're not jumping on their agenda wagon,NHS
17447,African is ethnic American us nationality if you were born here. Thus the term African American. Race is a MISNOMER.,NHS
17448,I feel sorry for people who still don’t ‘understand’ homosexuality,NHS
17449,This video gives me infinite strength,NHS
17450,Exactly It pisses me off these vampires....,NHS
17451,Wow these meetings are becoming even more specific every time,NHS
17452,@_Echo _ lord be with you then,NHS
17453,Im literally getting shitted on for saying thing,NHS
17454,The only matter i care about isnFECAL,NHS
17455,NO WE ARE THIS IS,NHS
17456,@Aria Maas What? When did I ever say that White people aren't victims of police brutality? Can you please clarify?,NHS
17457,The statue should have been removed years ago ......they were warned decades ago .....,NHS
17458,Rhys Jay 2021 says hold my beer!!!??? ###,NHS
17459,Ofc all lives matter..always..but right now black lives are in danger..its like..if a house is on fire..are the firefighters gonna spray every house because 'all houses matter'  or are they gonna spray the house on fire?..obviously the house thats on fire..same applies for this..black people are getting killed and not being treated with justice right now so they must get the attention..to say all lives matter is just trying to take away the spotlight from the problem black people are facing..,HS
17460,@TheLegend27 Is Alive Can you please just leave these poor people alone? It's none of your business and frankly,NHS
17461,The History of  Britain is Disgrace Slaves and Opium trades to build their nation. After hundred of years we still feel the pain of suffering unequal rights and racism. Just look how East Asian be treated in covid 19 pandemic.,NHS
17462,they never said everybody else's lives didn't matter just black lives need help the most,NHS
17463,An ideology of victimhood with a list of grievances that do not exist' -  Sheriff Clarke,NHS
17464,Hope for what?,NHS
17465,Until they restock auntjemima on the shelves,NHS
17466,This old man isn't aging well..,NHS
17467,@tienglongmy Well the thing is marijuana and alcohol (beer) are actually the same thing just in a different substance. Did you know it's actually really hard to die from marijuana compared to alcohol. If you want to learn more here's a link.nLink,NHS
17468,people really follow every kind of trend.,NHS
17469,@Knowledge Because they have a big platform,NHS
17470,@mike litoris im sorry guys it was a joke,NHS
17471,She may not bennBut I was watching her and she definitely looks it,NHS
17472,How about just call a black man,NHS
17473,it'sMe TheHerpes go live in Iraq! Role models of diversity.,NHS
17474,Zach Jerde you aren’t funny. Just stop......,NHS
17475,All Lives Matter. Remember Jessica Doty Whitaker.,HS
17476,I look forward to this conference. I'll be speaking on May 22nd.,NHS
17477,The TERRORIST organisation Black Lives Matter is a far-left,NHS
17478,Yes then be what you are but don't expect that I will come and support you as simple as that,NHS
17479,why did i cry watching this?,NHS
17480,Queen of the world,NHS
17481,Because white lives have always mattered compared to black lives in the past and in the present day.,NHS
17482,Sheriff you should be the spokesman for the black community. nI forgot you are a cop they do not want you . You are to educated for them and also you say all lives matter.,NHS
17483,@leyla Batson she has the burgundy sweater and short hair,NHS
17484,Literally me too,NHS
17485,Regard the star,NHS
17486,@themooch i never said anything about social distancing.,NHS
17487,You cannot agree or disagree with someone’s sexuality.. Whoever truly believes you can is an idiot and that’s on period,HS
17488,nice story. i kinda don't want girls to catch up on us,NHS
17489,People like you are the problem,NHS
17490,If all lives mattered there would be no poverty or killing...Matters to Who?..B.L. The Struggle,HS
17491,madonna your the best!,NHS
17492,@Molly Rebekah So basically you will do anything he says. Hmmm ok. That explains it....,NHS
17493,Growing up never think of gays lesbians . today's society seems to judge each other.,NHS
17494,Dus bus you clearly are ignorant and dumb yourself.,NHS
17495,the real slogan should be called all lives matter,HS
17496,Cold comfort in targeting a dumb statue. Target the possessors of the wealth derived from the blood trade. They are still the masters in this society due to the riches derived a few generations ago.Start with The Queen!,NHS
17497,Welcome to the 1800s,NHS
17498,This dude a beta boy or what,NHS
17499,What the heck ? What is there to survive?,NHS
17500,We need unity not televised depreciation of our country. And the world,NHS
17501,That's just racism.,NHS
17502,@The Savage Taxman But they're still crazy many of them,NHS
17503,Syed Abdul Wasay I don't really like posting things but I'd like to mention that this is one of aggravating videos to watch as an engineer. The fact that this happens and is being gender specific even though I,NHS
17504,I came from a video that shows a man who worked for silicon valley saying that one of the reason that he quit his job because there was a report against him that he belittle a female engineer in the marketing department.nnThat report stuck on him even though he made an appeal 3 times to 3 higher people put the report wasn't removed from his yearly evaluation.nnMy guess on the one the first lady and the African one,NHS
17505,Imagine if after Martin Luther King jr’s “I have a dream speech” white peoples went around shouting “all colors have a dream too” nnLike seriously 🤦‍ do you guys have to make everything about you nnnBlack peoples are trying to fight for justice by saying they matter nnAnd you white people have to come out of nowhere screaming all “lives matter” 🤦‍ seriouslynnThis fight for their justice  has nothing to do with you people and yet you sorry asses want to jump in every black protest and make it about y’allnnthats just playing white privileged right there,NHS
17506,God Bless all the Police risking their lives everyday,NHS
17507,They've  started the same crap here in the UK.,NHS
17508,blm has not defined its existence. does blm mean the movement to address slavery thru reparations?,NHS
17509,@V AMemorize. If you offend  black people then you are a racist but if black people offend you they aren't racists. People are gonna soon be afraid of expressing their opinion that concern the black people because it will be considered as racism.,NHS
17510,well this comment section is hell,NHS
17511,@Dangus If that is so then why don't people put too at the end of the phrase? If someone says white lives matter,NHS
17512,@Maggie Paulu are incorrect when u say backs are killed more than white by police as in 2019 police killed 1004 people in America but 250 were black that leaves around 650 were of other races and considering whites are the most common race in America that mean a large amount of that 650 were white. And all lives matter was just a slogan but is now a movement as things change though time and so do people. But I'm white,NHS
17513,@Hello World  CK out Candace Owens Congressional Hearing in full it's 24 mins.,NHS
17514,BUILD THAT WALL!,NHS
17515,Harmony I mean that’s a bit extreme but you are entitled to your own opinion,NHS
17516,Why does every comment have like a MILLION LIKES?!,NHS
17517,Isobel Mclean Your Jesus Christ has failed to prevent many souls from being lost to guns,NHS
17518,if my mom found out i was binnni'd lose her and my homennnif i married a girl and my parents found outnnni'd lose my home and my family,NHS
17519,They would be included in the All Lives part. nnCongratulations on understanding basic English.,NHS
17520,+SeizmosnWhat our media spews and what the actual general population thinks and feels ain't even remotely close tho. The media is only representing the high upper class,HS
17521,Statistics are statistics. An engineer DEFINITELY knows that. One should be empowered by the fact that they are going against the norm. Not dethroned. But that's just my thoughts on the matter.nHowever I wouldn't say this is rampant sexism. Although I'm just glad no one used fucking buzzwords like misogyny or bigots and other feminist bullshit. They exclusively talked about their experiences rather than pushing some feminist agenda.nnThis wouldn't have been disliked so much if it wasn't for the fact that the title and face of the video (initial reaction,NHS
17522,Hey ppl i posted in the comments the link with the video of her stating the trained marxist did it not make it to the comment section? Because i can see my comment with the link. So im a bit surprised why people are still asking for a link or didnt even bother to check the video themselves...,NHS
17523,Once again Williams just flaps his jaws and needs to get off media,NHS
17524,i live in india...n i am 17! electronics n commuation engg...i have choosen n i am very proud!! i hope its n intresting feild!,HS
17525,I don't get why everyone whose homophobic is thought of as being in the closet. There are just a lot of hateful people that are just brainwashed by religion.,NHS
17526,In this matter I'm not wrong because God clearly said that homosexuals will go to hell. If He hadn't said it in the bible,NHS
17527,@BenjoBanjoo like the Tories and Brexit?,NHS
17528,The civil war was caused because white people wanted to keep slavery. And you don’t have to agree with the political views of the BLM foundation. But we should all agree that black lives matter. That Marxist view does not define our movement and it does not take away what we are trying to accomplish,NHS
17529,??? Really? Black means brown or African.,NHS
17530,Agreed. We're born the as the sexualities we are so it'd be like saying I don't agree with black people,NHS
17531,@Aria Maas That is the exact reason,NHS
17532,UK Police are all for them     ie RotherhamnTV ad mid-week about Police recruitment showed 2 white brits against  20 BlacksnThe UK is a racist cess-pit...........................and its all from THEM,NHS
17533,@Cindy Boa  In US women are given preference over men by 2,HS
17534,God clearly doesn't exist,NHS
17535,Morons. They probably didnt give a damn about this statue up to this point. I doubt they even noticed it. Then suddenly in the midst of a deadly virus they cant contain their moral outrage. I wonder how many ppl will die because of virus spreading protests. Clearly their lives didnt matter.,NHS
17536,such an inspiration!,HS
17537,All lives matter. Anything else is racism.,HS
17538,this police officer needs to speak more,NHS
17539,Delonte Hollister You sound loco in the head,NHS
17540,why is everyone so annoyed at these CHILDREN. like cmon they are probably not very educated in this and yall screech if they even think about the word 'choice',HS
17541,It's a protest to the protest we're trying to reach to the police,NHS
17542,Marguerite Kenny It’s the same with other more exotic names,NHS
17543,Because like I’m so educated because like I’ve been to like Bristol uni like and they like taught me to like hate myself for being white like. Absolute special needs.,NHS
17544,@Theodore Haskins nNot meant to be sarcasm in any way.  Your assumptions prove to me you are the one who is ignorant. And you are not amusing one bit in the least.,NHS
17545,Mayja gamer nBcoz he was a criminal,NHS
17546,Those people were grown women,NHS
17547,NO low-lives matter.,NHS
17548,Down with this sort of thing!,NHS
17549,Thank you so much from the UK ‍,NHS
17550,S. Tagerius only for minors. Adults should have a choice to do what they want,NHS
17551,Some sjw protesters have literally ran into the fronts of stopped cars and then reported that they were rundown they feel so entitled to pity and victimhood which is turning a good idea spreading awareness into  just making black lives matter people seem like they have a victim complex well they're tossing over gay pride parades,NHS
17552,Just shows you how long they plan stuff and sometimes how long it takes to process it into place,NHS
17553,Hello! I love your videos! Can you please make a video about Kurdish Resistance ?,NHS
17554,@Nataliah Griffin true.,NHS
17555,ALL LIVES MATTER. YES ALL LIVES MATTER.The Dems and libs are causing all of this for their own agenda. They Do Not Care At All for Black Lives or White Lives or Red Lives or Yellow Lives. ALL LIVES MATTER.,HS
17556,What are these comments on about.......(most).....,NHS
17557,Gays wrong though,NHS
17558,Yeah wow - it'll look even better on their Instagram stories with some filters applied! Shame these wastes of space won't do anything actually useful with their lives other than attack a F statue of all things.,NHS
17559,Nathanael Wade You are right,NHS
17560,I never knew conversion therapy was a thing until today. Therapy is supposed to help you,NHS
17561,Neil LeFrancis DUDE BLACK LIVES MATTER MEANS BLACK LIVES MATTER TOO,NHS
17562,That black cop. He must go through it,NHS
17563,Bravo guys that ugly statue won’t be missed the fishes can enjoy it,NHS
17564,ALL LIVES MATTER I AGREE NOT JUST CERTAIN LIVES OR RACES JUST A BUNCH OF CRY BABIES GET OVER IT.,HS
17565,@Ben Cook I don't disagree with any of that,NHS
17566,I see Juan Williams--I change the channel--I will allocate none of my personal time on idiocity!!  (a new word coined specially for the spoken views of JW)!!!,NHS
17567,I don't stand with the Black community as that's self segregation. I believe everyone should be treated equally.,NHS
17568,As of 8am PST,NHS
17569,I don't agree with homosexuality-nYeah? Well I don't agree with your FACE.nSo there.,NHS
17570,I generally am starting to think they were meant to write down 2021,NHS
17571,Yeah I never heard them caring about tony timpa dying when he couldn’t breath while a police officer was on him,NHS
17572,“i don’t agree with homosexuality,NHS
17573,Just like when hillary said........I never leave my house without hot sauce......they say anything to get the vote,NHS
17574,Sunshine littlephilly Ah I’m losing brain cells reading your messages I need to get this whole thing straight. I read my Bible everyday and love going to church/Youth Groups. It does not once say in the Bible,NHS
17575,@Tyrone Marcus no they are not,NHS
17576,Priti Patel is an absolutely disgusting 🥥,NHS
17577,Vlad Burlacu What offends you?,NHS
17578,What a time to be alive. Our species needs to wake up. Nature,NHS
17579,If it is accepted that all lives matter,HS
17580,“God gave us a choice. My choice is to love.” Kids are so fucking smart,NHS
17581,Love your videos. If I wasn't living on SS.. and I mean barely,NHS
17582,@ZZ Move get some new material,NHS
17583,BLM=BRAINWASHED LIVES MATTER!  (Don't believe the Commie propaganda)  Wake up from your Wokeness before we lose our wonderful America!,NHS
17584,Patrick William await what,NHS
17585,black people are not trying to be more important than other races. we are trying to tell you that we matter because we are going through bad things that other races have not experienced before. So we are trying to get you to notice that we matter so we could be equal with the other. we are not trying to be on top of the other races. we want to be equal.,NHS
17586,It’s rude to attack someone who talking and the other person interrupts.  I applaud the cop. Saying black lives matter is saying remember us to. Stop. No one is stupid. Shame on you guys,NHS
17587,@WillisthehynAll lives should matter.nBut Black Lives Don't seem to Matter.nThat's why there's a Black Lives Matter Movement. nUnderstanding?,NHS
17588,Just as long as no one drives to Barnard Castle.,NHS
17589,We are not meant to be humble,NHS
17590,Connor Richie,NHS
17591,@Beautiful World I was born and raised in the USA.  I honor and respect it.  I have heard how it is like in other countries.  People come here for a reason and then they try to change it.  I don't understand it.  If you don't like it here.  Please go back to where you came from.  I mean this in a kind way.,NHS
17592,after your wonderful oration about engineering i got interest in doing mechanical engineering. only because of you THANK YOU so much.,HS
17593,@Han Lockhart no just don't have statues glorifying the man,NHS
17594,not that i agree with what they did for him but there is people who want to be converted for whatever their reasons,NHS
17595,TheLegend27 Is Alive also you can be christian and a lesbian,HS
17596,@César Valdivia it's just the beginnings of it.,NHS
17597,@A Dog Don't mind this person,NHS
17598,When the sheriff first came on the public scene many years ago,NHS
17599,this truly is the black spring,NHS
17600,@Steve 30x Apparently he didnt engage in the slave trade much and was exceptional in philantropy,NHS
17601,@GTC What a dumb comment girl. You think Madonna needs to take drugs to do an interview? Maybe think of a better insult next time you want to diss her.,NHS
17602,Juan was a moron! And still is!,NHS
17603,I cried I'm glad my parents are reasonable with my sexuality............,HS
17604,It’s actually none of your business.,NHS
17605,@riha Either way it's not okay.,NHS
17606,Nice braid TJ.,NHS
17607,@Eric Thank you Eric. Spot on.,NHS
17608,@aussiebear22 Actually I just wanna see a woman president in the USA cause the rants from misogynists and conservatives will be so fun to watch! like it has been fun watching racists cry for Obama the last 7 years.... and let's be honest,NHS
17609,@Marta Almeida If you look at the main religions including Islam and Christianity,NHS
17610,I love Sheriff Clark! He takes no BS!,NHS
17611,God Bless all the Police risking their lives everyday,NHS
17612,@Molly Cone at what point did I say don't talk about God?,NHS
17613,@Dalayza Vilchez Another homophobe,NHS
17614,That cop was reading a prompter the entire time,NHS
17615,@Sisters 4 life What do you mean by one of them?,NHS
17616,I'm a teenage girl and I want to become an engineer. Never have I thought it's boys' thing,HS
17617,the boy asking for tips on how to be a good friend for his friend I'm crying omg,HS
17618,Liqin Guo nlol if the george floyd was white,NHS
17619,My gaydar went off even before I pressed play.  Annie is the resident homophobic homosexual.  She's gonna have lots of issues.,NHS
17620,Ghandi was notoriously racist towards blacks. nThey should topple his statue next.,NHS
17621,I Kant sit here & argue that all lives matter. Fakt is,NHS
17622,All American Lives Matter!,NHS
17623,Some One imagine judging people by there cover,NHS
17624,He served his time though,NHS
17625,If the really wanted racial equality they should say “ALL LIVES MATTER”.nnWhenever you have a slogan that promotes one race,HS
17626,People need to stop telling Annie to ‘come out’nLet her live her life as a human being whether she is part of the LGBTQ+ community or not,HS
17627,She is such an opportunist.  Her new album coincides with the 50th Anniversary of the Stonewall Riots.  In the end,NHS
17628,Don’t call me black or white call me by my name I’m not white I have freckles and go different colours. My name is Norman,HS
17629,The Democrats have always been destructive to the black community. First they were legitimately enslaving and mistreating them,NHS
17630,Blm & analtifa kill by us army...comming soon!,NHS
17631,The Sheriff is such a brave man of confidence and conviction. Fully support him,NHS
17632,@Carol Danvers which studies? There are also countless studies that show that the wage gap is myth. Again,NHS
17633,Such a bad thing to be religious during these times...nI hope we all would be atheists in a near future.,NHS
17634,Out of egypt have i called my son,NHS
17635,Actually Muslims are right when it comes to women. Patriotic society last long. Gynocentric society gets destroyed in less than 100 years.,NHS
17636,It almost attacked our town at georgia where I live,NHS
17637,she’s probably at least bi judging from her fashion choice. her parents are probably just homophobic and religious so she’s lying to not get kicked out,NHS
17638,Haha she’s in for a surprise when the right girl comes around,NHS
17639,Bernie Sanders is an idiot. If this guy will somehow ever get elected,NHS
17640,Can we stop assuming Annie is in denial? Closeted? Whatever? I have a similar style to her,NHS
17641,LOOK AT THIS!!! IT STARTED IN 2015 SO THEY PLANNED IT A LONG TIME,NHS
17642,Loveee!!! I trying to improve my mathematics skills before I decide if ill study engineer,NHS
17643,throw Patel in the harbour with the statue,NHS
17644,Jesus matters too,NHS
17645,This video is relevant again.,NHS
17646,by peaceful protests  not violence or criminal damage,HS
17647,They say all men are created equal,NHS
17648,That girl loves Doctor Who I'm SO PROUD.,NHS
17649,TheLegend27 Is Alive bold of you to assume that I assumed that she’s queer based on her dress code.,NHS
17650,I can't take anyone who has George Floyd as their hero seriously,NHS
17651,The SJW civil war has begun,NHS
17652,@congratulations you can read you know what I mean smartass lol,NHS
17653,Clump & Trinton. Whoever doesn't win can come be Prime Minister of the UK,NHS
17654,Waahhnn waahhnn poor me. Poor me. Keep attempting to justify being a racist while y'all fake hate crimes.,NHS
17655,Imagine being racist against BLM when your trying to fight equality for asians,NHS
17656,Possibly the world's only entirely justifiably removed statue? See,NHS
17657,How’s it feel,NHS
17658,No it won't,NHS
17659,SHE IS SMART....AND ALWAYS SAY THE TRUTH....IN MANY LAVELS.... ABOUT MICHAEL JACKSON .... THANKS QUEEN!!!!!,NHS
17660,@TheOneNo20 Definitely are!,NHS
17661,@vanpenguin22 CK out Candace Owens Congressional hearing it's 24 mins. peace be well,NHS
17662,it will be the year of the most bullshit ever. Including this.,NHS
17663,Yih Dzelonh talking about race,NHS
17664,They don't like to say all lives matter because its racist & would include white folks,NHS
17665,emily she is not a lesbian.,NHS
17666,George Floyd was a criminal,NHS
17667,Ava I have never did something like that,NHS
17668,Just give them sum crack an money to shut them up .george floyd the awesome guy who holds guns to pregnant womams stomachs demanding drugs an money,NHS
17669,@DAVID FERNANDEZ don't worry they'll just call anyone racist if the person bothers them in the slightest. welcome to 2020,NHS
17670,That’s what I’m trying to say,NHS
17671,C J Your attempt at sarcasm is not lost on me,NHS
17672,It's vandalism at its core the statue could of been removed quietly,NHS
17673,Racist piece of crap,NHS
17674,@Simon Yip I don't think that slavery happened in the UK itself really?,NHS
17675,Thank God I am that couragious and determined civil engineer. The strong hope faith and confidence that I had kept my confidence grow more and more stronger despite the difficult challenges that I faced in class,HS
17676,Girl I love Doctor Who too,NHS
17677,Sheriff straight up looks like a metal gear solid character.,NHS
17678,@fivedrock I have no words for you,NHS
17679,@Be.More. Six Pan not genderfluid but agender. Others reading this don't get it twisted not A gender (Cause I don't want that XD) but agender.,NHS
17680,An engineer who believes proof by assertion is proof,NHS
17681,destroy to REBUILD..from scratch..,NHS
17682,Four years ago... Hmmm! Wasn't Obama in charge.???,NHS
17683,Y’all are missing the point of black lives matter. Black lives matter means equal rights for black ppl and it doesn’t mean we’re dismissing other races. If disagree with BLM your disagreeing with black ppl living in society and if disagree with that then idk what to say to you,HS
17684,I don't support lgbtq+ at all but I have quite a few friends who are family,NHS
17685,BobbityBob19 Priti Patel is priti fit,NHS
17686,lmao i thought annie was a lesbian yet she said “i don’t agree with homosexuality” what-,NHS
17687,@Sandy Castles In a indirect way your right. Depending on the school you can get very good results.  Schools are funded by property taxes and overseen by parents.nIn a bad neighborhood there is little money and little oversight.  Hence its not the State but the collective concern or lack of that determines the average outcome.   But to blame the State is a strawman argument.,NHS
17688,LilyBella I’m asian and we need to be here for other minorities,NHS
17689,It's disgusting seeing people hating on this and spouting sexist comments just because it's inconvenient for them to acknowledge there's a problem and dent their view of their own actions or society.,NHS
17690,As a bisexual woman... I smell a bisexual woman in this video,NHS
17691,Just keep these protests safe everybody unlike some people who have taken things too far and are looting stores and saying this is fun,NHS
17692,The Sheriff's testosterone is off the charts,NHS
17693,Respect for Sheriff Clarke!,NHS
17694,I am so so lucky to have Madonna in my life.  nAfter all these years of ups and downs,HS
17695,The six-pointed star is the Creator's Star or Star of Creation. Its six points stand for the six days of creation,NHS
17696,@TheLegend27 Is Alive she's a boy lol jk,NHS
17697,She fight  and defend,NHS
17698,Can we also agree that a choice given to ONLY two people,HS
17699,And our prime minister sends out a tweet. Just as bad as Trump. What happened to all the strong leaders. Bunch of puppets and pussy's the lot of them. Get on national TV and do say something constructive. Pass new laws use your power find your backbone. This is no the time for demonstrations it's as simple as that..,NHS
17700,HAHAHAHAHAHAH - CaCkLeS -,NHS
17701,Its sad how some kids are more mature then adults,NHS
17702,Where is BLM when the cameras are not giving them airtime? Where is their voice on the modern slave trade? Where are they for that little girl who just got shot by protestors bc her mom didn’t turn from the barricade quick enough. Secoriea Turner,NHS
17703,@• deevon • No Black lives matter means Black Lives > white lives. Instead of all races on the same level.,NHS
17704,Jack Parsons exactly,HS
17705,So if we're now removing historical statues,NHS
17706,@Joyce Meadows How come?,NHS
17707,@FiberHive We all know black lives matter too.  This isn't a revelation to America.,HS
17708,you cant converse with the left they are  illogical brainwashed and just plain dumb,NHS
17709,I think this is amazing. Inspiring young girls! What the heck is everyone complaining about??? This woman is my role model!,HS
17710,This was BS four years ago,NHS
17711,I know many critics have buried her in the past few years,NHS
17712,I love you so much madonna. Especially in his days of pain. <3,NHS
17713,I'm so sick and tired of this quote I feel like punching everyone who says it,NHS
17714,@BXNZ BXNDIT nJoe If you don't vote for me,NHS
17715,Democrat politics is toxic that’s  all ..,NHS
17716,yorocco1 - spot on,NHS
17717,+C K  i get what your saying. but if people came along and said all animals matter they would happily agree but then remind them that the rhinos need more attention. they wouldnt go all ape shit and call them names and say they dont care about rhinos. you have to agree this shit is out of hand.,NHS
17718,Winter Flower There’s only a few states in the United States that have it banned. They ignore it,NHS
17719,BLM needs to learn some facts and stop following fantasy. ALL LIFE MATTERS!!!!,NHS
17720,The thing about being yourself is that if some people don’t like you,NHS
17721,Ok so before I write this comment I want to state I’m NOT RACIST and I heavily support #blacklivesmatter but this one thing needs to be addressed,NHS
17722,Say Cheese I don’t know why YouTube constantly deletes my comment,NHS
17723,@Charlie Williams no he won't,NHS
17724,So am guessing white lives dosnt matter?,NHS
17725,@Anna Thompson Respect is not the same as support. You saying they have to support you is you not supporting their beliefs. Everyone has different beliefs. Suck it up,NHS
17726,PinkyMiya people also don’t choose to be pedophiles or serial killers it’s just how they were born. Religion calls you to deny yourself and take up your cross,NHS
17727,It feels so refreshing to her speaking without that British Accent that she's been using all the time. She's so raw here.,NHS
17728,Whoever owns a Bible and starts beating someone else with it,NHS
17729,@seinfan9nYou are incorrect on all accounts. Women are not over-represented. She even stated that only 11% of the engineering workforce are female. How is that number over-represented? Only 20% graduate with the degree (only 20% even go into the field). Let's see,HS
17730,S. Tagerius they can’t have babies that’s what’s wrong,NHS
17731,Only a matter of time sis,NHS
17732,What an inspiring lady. G-day from Australia. Love you. Welcome you hear any time.,NHS
17733,I like how they sugar code this whole video,NHS
17734,Remember who sold the slaves in Africa to the Europeans.,NHS
17735,Anyone care to guess how many police officers are killed by blacks every year?,NHS
17736,Saying Black Lives Matter doesn't mean Screw everyone else who isn't black. Why don't White Americans get that?nThe fact that a group of people have to stand in protest and practically scream Hey! We deserve the right to life! because of the recent publicly exposed police brutality should be the concern here. Saying All lives matter is unnecessary and is doing an injustice to Black Americans. If all lives truly mattered then Black Lives Matter wouldn't be a movement so necessary today,HS
17737,​@themooch Your life does not matter. Sorry.,NHS
17738,I think it's time to look in the mirror instead of looking at us. I've never owned a slave nor has anyone besides people in Libya. Obama killed the man that was going to free them. If black lives really mattered those slaves in Libya would be free. But gold was more important. That and Obama's role in knocking off countries for the cabal.,NHS
17739,@Jun3 Shiroyuki oh really so the officer who put his knee of Flyod's neck would've done it to a white guy when this officer has a record of being racist and killing minorities,NHS
17740,I am so happy and proud to live in the same time,NHS
17741,It's also ironic that this is the south west of England which had a major problem of the (white) locals being enslaved and taken to Africa. Both clearly abhorrent sides of the same historical problem but not isolated to white skin colour by any means.,NHS
17742,Who's the Butt of the Day? Om nom nom,NHS
17743,I think one of the issues we've had as a society in the past was that robotics was all locked up in books that were written in very hard to read mathematics,NHS
17744,Black Lives Matter? I hope they shut up,NHS
17745,Don’t agree with homosexuality?! Dafuqq,NHS
17746,@Molly Cone in psalm 23,NHS
17747,BLM is racist in my opinion. I was raised we are all the same. This is disgusting!!!!,NHS
17748,dickhead all lives matter we should respect eachone another,NHS
17749,that Christian girl has warped my brain,NHS
17750,Sorry for my bad english !  I have 2 question for all people,NHS
17751,Yes. Americans have a famously poor grasp of the subtleties and nuances of historical synthesis.,NHS
17752,If it's the human race,NHS
17753,Kids are so precious,NHS
